             lon,lat,ele
                        138.62038,                        -35.023548,                        252.316
                        138.620246,                        -35.023519,                        253.436
                        138.620097,                        -35.023483,                        253.909
                        138.619947,                        -35.023455,                        254.957
                        138.619805,                        -35.023415,                        256.044
                        138.619664,                        -35.023382,                        255.976
                        138.61953,                        -35.023346,                        256.523
                        138.619403,                        -35.023298,                        257.11
                        138.6193,                        -35.023238,                        257.811
                        138.61921,                        -35.023164,                        259.166
                        138.619136,                        -35.023074,                        259.447
                        138.619077,                        -35.022969,                        260.383
                        138.619033,                        -35.022856,                        260.818
                        138.619011,                        -35.022739,                        261.941
                        138.61899,                        -35.022614,                        262.489
                        138.618969,                        -35.022497,                        263.612
                        138.618948,                        -35.022395,                        264.153
                        138.61892,                        -35.022289,                        265.235
                        138.618868,                        -35.022187,                        265.629
                        138.618794,                        -35.02209,                        265.336
                        138.618698,                        -35.022019,                        266.078
                        138.618586,                        -35.021964,                        266.164
                        138.61846,                        -35.021916,                        266.752
                        138.618325,                        -35.021858,                        267.306
                        138.618198,                        -35.021803,                        267.32
                        138.618056,                        -35.021748,                        267.26
                        138.617914,                        -35.021701,                        267.775
                        138.617787,                        -35.021645,                        267.788
                        138.617653,                        -35.021594,                        267.188
                        138.617527,                        -35.021546,                        267.775
                        138.617408,                        -35.021495,                        267.247
                        138.617305,                        -35.02145,                        267.367
                        138.617195,                        -35.021409,                        266.871
                        138.617093,                        -35.021386,                        266.983
                        138.616976,                        -35.021372,                        267.595
                        138.616844,                        -35.021364,                        266.978
                        138.616696,                        -35.021365,                        266.862
                        138.616557,                        -35.021377,                        266.779
                        138.61641,                        -35.021377,                        266.663
                        138.616263,                        -35.021386,                        267.121
                        138.616108,                        -35.02139,                        266.391
                        138.61596,                        -35.021398,                        266.849
                        138.615821,                        -35.021402,                        266.192
                        138.615674,                        -35.021411,                        266.65
                        138.615527,                        -35.021419,                        265.379
                        138.61538,                        -35.021427,                        265.837
                        138.615241,                        -35.021438,                        265.754
                        138.615094,                        -35.021446,                        264.483
                        138.614947,                        -35.021454,                        264.941
                        138.614808,                        -35.021459,                        264.284
                        138.614653,                        -35.021471,                        264.128
                        138.614506,                        -35.021471,                        264.013
                        138.614351,                        -35.021483,                        263.857
                        138.614197,                        -35.021488,                        263.127
                        138.614057,                        -35.021499,                        263.045
                        138.613903,                        -35.021504,                        262.315
                        138.613764,                        -35.021508,                        261.658
                        138.613609,                        -35.021513,                        260.929
                        138.61347,                        -35.021517,                        260.272
                        138.613315,                        -35.021522,                        259.542
                        138.61316,                        -35.021526,                        258.813
                        138.613014,                        -35.021534,                        257.542
                        138.612859,                        -35.021539,                        256.812
                        138.612705,                        -35.021543,                        256.083
                        138.61255,                        -35.021548,                        255.354
                        138.612404,                        -35.021556,                        254.083
                        138.612249,                        -35.021568,                        253.927
                        138.61211,                        -35.021572,                        253.271
                        138.611963,                        -35.02158,                        252
                        138.611816,                        -35.021581,                        251.885
                        138.611661,                        -35.021578,                        250.582
                        138.611514,                        -35.021571,                        249.893
                        138.61135,                        -35.021551,                        249.714
                        138.611186,                        -35.02153,                        249.534
                        138.611014,                        -35.021491,                        248.748
                        138.610842,                        -35.021459,                        248.536
                        138.610662,                        -35.021417,                        248.292
                        138.61049,                        -35.021377,                        247.506
                        138.610318,                        -35.021338,                        246.72
                        138.610154,                        -35.021318,                        246.54
                        138.60999,                        -35.021297,                        246.361
                        138.609826,                        -35.021283,                        246.756
                        138.609672,                        -35.021295,                        246.601
                        138.609501,                        -35.021315,                        246.947
                        138.609341,                        -35.021353,                        246.17
                        138.609195,                        -35.021405,                        246.613
                        138.609059,                        -35.021475,                        245.933
                        138.608931,                        -35.021557,                        245.286
                        138.608803,                        -35.021645,                        245.212
                        138.608707,                        -35.021755,                        245.276
                        138.608603,                        -35.021868,                        244.726
                        138.608524,                        -35.021992,                        244.281
                        138.608436,                        -35.022113,                        244.378
                        138.608356,                        -35.022237,                        243.933
                        138.608276,                        -35.02236,                        243.489
                        138.608188,                        -35.022481,                        243.585
                        138.608116,                        -35.022601,                        243.755
                        138.608028,                        -35.022721,                        243.852
                        138.60794,                        -35.022842,                        243.949
                        138.607868,                        -35.022962,                        244.119
                        138.607772,                        -35.023079,                        244.757
                        138.607668,                        -35.023192,                        244.208
                        138.607572,                        -35.023302,                        244.272
                        138.607452,                        -35.023401,                        244.232
                        138.607332,                        -35.023501,                        244.191
                        138.607204,                        -35.023597,                        244.692
                        138.607076,                        -35.023685,                        244.619
                        138.606941,                        -35.023785,                        244.506
                        138.606821,                        -35.023877,                        243.892
                        138.606693,                        -35.023973,                        244.393
                        138.606573,                        -35.024065,                        243.779
                        138.606454,                        -35.024164,                        243.738
                        138.606325,                        -35.024252,                        243.666
                        138.606206,                        -35.024352,                        243.625
                        138.606086,                        -35.024444,                        243.011
                        138.605966,                        -35.024543,                        242.971
                        138.605846,                        -35.024635,                        242.357
                        138.605719,                        -35.024738,                        241.703
                        138.605591,                        -35.024834,                        242.204
                        138.605471,                        -35.024933,                        242.164
                        138.605344,                        -35.025037,                        241.51
                        138.605216,                        -35.025132,                        242.012
                        138.605089,                        -35.025236,                        241.358
                        138.604969,                        -35.025335,                        241.318
                        138.604834,                        -35.025435,                        241.205
                        138.604714,                        -35.025534,                        241.165
                        138.604594,                        -35.025626,                        240.552
                        138.604474,                        -35.025725,                        240.512
                        138.604355,                        -35.025817,                        239.899
                        138.604235,                        -35.025909,                        239.285
                        138.604115,                        -35.026009,                        239.245
                        138.603995,                        -35.0261,                        238.632
                        138.603883,                        -35.026196,                        239.207
                        138.603763,                        -35.026295,                        239.167
                        138.603658,                        -35.026387,                        238.627
                        138.603553,                        -35.026463,                        238.668
                        138.60347,                        -35.026529,                        238.822
                        138.603381,                        -35.026597,                        238.362
                        138.603282,                        -35.026656,                        237.87
                        138.603161,                        -35.026711,                        237.846
                        138.603023,                        -35.026759,                        237.176
                        138.602878,                        -35.026804,                        237.047
                        138.602725,                        -35.026853,                        236.304
                        138.602556,                        -35.026887,                        236.07
                        138.602395,                        -35.026932,                        235.869
                        138.602211,                        -35.026967,                        235.562
                        138.602041,                        -35.027009,                        235.902
                        138.601865,                        -35.027048,                        235.054
                        138.601704,                        -35.027093,                        234.853
                        138.601535,                        -35.027127,                        234.619
                        138.601373,                        -35.027165,                        235.574
                        138.601204,                        -35.0272,                        235.34
                        138.601035,                        -35.027242,                        235.681
                        138.600874,                        -35.02728,                        234.906
                        138.600705,                        -35.027314,                        234.672
                        138.600536,                        -35.027349,                        234.439
                        138.600366,                        -35.027391,                        234.779
                        138.600205,                        -35.027429,                        234.004
                        138.600036,                        -35.027463,                        233.771
                        138.599875,                        -35.027501,                        232.996
                        138.599706,                        -35.027543,                        233.337
                        138.599537,                        -35.027577,                        233.104
                        138.599376,                        -35.027615,                        232.329
                        138.599207,                        -35.02765,                        232.096
                        138.599038,                        -35.027692,                        232.437
                        138.598877,                        -35.02773,                        231.662
                        138.598708,                        -35.027771,                        232.003
                        138.598547,                        -35.027809,                        231.229
                        138.59837,                        -35.027848,                        230.381
                        138.598201,                        -35.02789,                        230.723
                        138.598032,                        -35.027924,                        230.49
                        138.597856,                        -35.027963,                        229.643
                        138.597687,                        -35.028004,                        229.984
                        138.59751,                        -35.028043,                        229.137
                        138.597334,                        -35.028081,                        228.29
                        138.597157,                        -35.028127,                        228.017
                        138.596988,                        -35.028161,                        227.785
                        138.59682,                        -35.028203,                        226.396
                        138.596651,                        -35.028245,                        226.738
                        138.596474,                        -35.028283,                        225.891
                        138.596305,                        -35.028318,                        225.659
                        138.596144,                        -35.028356,                        224.885
                        138.595975,                        -35.02839,                        224.652
                        138.595813,                        -35.028414,                        224.46
                        138.595644,                        -35.028448,                        224.228
                        138.595482,                        -35.028471,                        224.036
                        138.595305,                        -35.028488,                        223.197
                        138.595128,                        -35.028504,                        222.359
                        138.594942,                        -35.028517,                        222.062
                        138.594772,                        -35.028529,                        221.837
                        138.594594,                        -35.028538,                        220.425
                        138.594424,                        -35.028551,                        220.201
                        138.594246,                        -35.028552,                        219.944
                        138.594076,                        -35.028557,                        219.146
                        138.593906,                        -35.02857,                        218.922
                        138.593727,                        -35.028571,                        218.665
                        138.593557,                        -35.028584,                        218.441
                        138.593379,                        -35.028593,                        218.758
                        138.593209,                        -35.028598,                        217.96
                        138.59303,                        -35.028607,                        218.278
                        138.59286,                        -35.028619,                        218.054
                        138.592682,                        -35.028628,                        218.372
                        138.592512,                        -35.028633,                        217.574
                        138.592333,                        -35.028642,                        217.892
                        138.592171,                        -35.028643,                        217.708
                        138.592,                        -35.028648,                        216.911
                        138.591837,                        -35.028628,                        216.735
                        138.591665,                        -35.028618,                        216.519
                        138.591502,                        -35.02859,                        215.769
                        138.591337,                        -35.028547,                        215.601
                        138.591179,                        -35.028492,                        215.473
                        138.591022,                        -35.028431,                        214.772
                        138.590864,                        -35.028369,                        214.07
                        138.590707,                        -35.0283,                        212.794
                        138.590556,                        -35.028235,                        212.707
                        138.590413,                        -35.028158,                        212.659
                        138.590271,                        -35.028096,                        212.03
                        138.590121,                        -35.028023,                        211.369
                        138.58997,                        -35.027958,                        211.282
                        138.589828,                        -35.027895,                        210.653
                        138.589678,                        -35.02783,                        210.565
                        138.589536,                        -35.027768,                        209.936
                        138.589386,                        -35.027695,                        209.275
                        138.589242,                        -35.027618,                        209.228
                        138.589108,                        -35.027545,                        208.64
                        138.588965,                        -35.027461,                        208.019
                        138.588844,                        -35.027365,                        207.51
                        138.588717,                        -35.02728,                        206.962
                        138.588603,                        -35.027181,                        207.068
                        138.588491,                        -35.027081,                        205.444
                        138.588394,                        -35.026981,                        205.622
                        138.588296,                        -35.026873,                        205.227
                        138.588198,                        -35.026758,                        204.257
                        138.588101,                        -35.026643,                        203.288
                        138.588019,                        -35.026528,                        202.391
                        138.587921,                        -35.02642,                        201.995
                        138.587823,                        -35.026305,                        201.026
                        138.587733,                        -35.026186,                        200.671
                        138.587635,                        -35.026064,                        199.128
                        138.587538,                        -35.025949,                        198.158
                        138.587447,                        -35.025823,                        197.229
                        138.58735,                        -35.025708,                        196.26
                        138.587259,                        -35.025582,                        195.331
                        138.587169,                        -35.025456,                        194.402
                        138.587078,                        -35.025329,                        193.473
                        138.586996,                        -35.025214,                        192.577
                        138.586899,                        -35.025092,                        191.034
                        138.586808,                        -35.024965,                        190.105
                        138.586718,                        -35.024846,                        189.75
                        138.586636,                        -35.024724,                        188.28
                        138.586538,                        -35.024609,                        187.311
                        138.586448,                        -35.024483,                        186.382
                        138.586342,                        -35.024364,                        185.955
                        138.586237,                        -35.024246,                        183.799
                        138.586124,                        -35.024131,                        182.758
                        138.586011,                        -35.024024,                        182.29
                        138.58589,                        -35.023921,                        181.209
                        138.585785,                        -35.023817,                        180.201
                        138.585665,                        -35.023714,                        179.12
                        138.585552,                        -35.023614,                        179.227
                        138.585447,                        -35.02351,                        178.218
                        138.585342,                        -35.023407,                        177.209
                        138.585237,                        -35.02331,                        176.775
                        138.585132,                        -35.023214,                        176.34
                        138.585027,                        -35.023118,                        175.906
                        138.584923,                        -35.023014,                        174.897
                        138.584809,                        -35.022907,                        174.43
                        138.584705,                        -35.022796,                        172.848
                        138.584591,                        -35.022689,                        172.382
                        138.584479,                        -35.022589,                        170.759
                        138.584366,                        -35.022482,                        170.293
                        138.584253,                        -35.022375,                        169.826
                        138.584148,                        -35.022271,                        168.818
                        138.584028,                        -35.02216,                        167.164
                        138.583915,                        -35.022061,                        167.271
                        138.583794,                        -35.021957,                        166.191
                        138.583674,                        -35.021854,                        165.11
                        138.583547,                        -35.021755,                        163.416
                        138.583419,                        -35.021663,                        162.295
                        138.583291,                        -35.021564,                        160.601
                        138.583156,                        -35.021468,                        160.022
                        138.583028,                        -35.021369,                        158.328
                        138.582892,                        -35.021273,                        157.749
                        138.582765,                        -35.021181,                        156.629
                        138.582645,                        -35.021093,                        154.967
                        138.58251,                        -35.021005,                        153.233
                        138.582383,                        -35.020913,                        152.112
                        138.582255,                        -35.020821,                        150.992
                        138.58212,                        -35.020733,                        149.258
                        138.581993,                        -35.020641,                        148.138
                        138.58185,                        -35.020542,                        146.371
                        138.581722,                        -35.02045,                        145.251
                        138.581594,                        -35.02035,                        143.558
                        138.581467,                        -35.020266,                        143.012
                        138.581339,                        -35.020174,                        141.892
                        138.58122,                        -35.020085,                        140.23
                        138.581092,                        -35.019993,                        139.11
                        138.580965,                        -35.019901,                        137.99
                        138.580837,                        -35.019809,                        136.871
                        138.58071,                        -35.019717,                        135.751
                        138.580582,                        -35.019618,                        134.057
                        138.580454,                        -35.019526,                        132.938
                        138.580311,                        -35.019427,                        131.172
                        138.580184,                        -35.019335,                        130.052
                        138.580048,                        -35.01924,                        129.475
                        138.57992,                        -35.019148,                        128.355
                        138.579794,                        -35.01907,                        126.654
                        138.579659,                        -35.01899,                        125.494
                        138.579517,                        -35.018913,                        123.72
                        138.579366,                        -35.01884,                        123.062
                        138.579217,                        -35.018782,                        121.822
                        138.57906,                        -35.018713,                        120.55
                        138.578895,                        -35.018655,                        119.238
                        138.578738,                        -35.018608,                        117.958
                        138.578573,                        -35.018558,                        117.22
                        138.578417,                        -35.018511,                        115.94
                        138.578268,                        -35.018467,                        114.118
                        138.578112,                        -35.01842,                        112.838
                        138.577955,                        -35.018373,                        111.558
                        138.577799,                        -35.018319,                        109.704
                        138.577642,                        -35.018257,                        107.277
                        138.577485,                        -35.018181,                        105.431
                        138.577342,                        -35.018104,                        103.658
                        138.577216,                        -35.018019,                        101.383
                        138.577104,                        -35.017927,                        100.337
                        138.576992,                        -35.017827,                        98.716
                        138.576902,                        -35.017708,                        96.635
                        138.576813,                        -35.017589,                        94.553
                        138.576738,                        -35.017463,                        93.699
                        138.576671,                        -35.017332,                        91.73
                        138.576634,                        -35.017186,                        90.487
                        138.576606,                        -35.017058,                        89.851
                        138.576593,                        -35.016922,                        88.712
                        138.57658,                        -35.016793,                        88.148
                        138.576582,                        -35.016664,                        87.656
                        138.576577,                        -35.016539,                        86.549
                        138.576564,                        -35.016418,                        86.559
                        138.57656,                        -35.016293,                        85.453
                        138.576562,                        -35.016164,                        84.961
                        138.576557,                        -35.016046,                        84.428
                        138.576552,                        -35.015921,                        83.322
                        138.576547,                        -35.015803,                        82.79
                        138.576534,                        -35.015682,                        82.8
                        138.57653,                        -35.015557,                        81.694
                        138.576524,                        -35.015417,                        81.17
                        138.576511,                        -35.015289,                        80.606
                        138.576505,                        -35.015149,                        80.082
                        138.576492,                        -35.015013,                        78.944
                        138.576486,                        -35.014881,                        78.994
                        138.576473,                        -35.014752,                        78.43
                        138.576475,                        -35.014616,                        77.365
                        138.576462,                        -35.014488,                        76.801
                        138.576457,                        -35.014348,                        76.277
                        138.576444,                        -35.014219,                        75.713
                        138.576431,                        -35.014091,                        75.15
                        138.576425,                        -35.013958,                        75.2
                        138.576404,                        -35.013834,                        74.022
                        138.576391,                        -35.013705,                        73.458
                        138.576378,                        -35.013577,                        72.895
                        138.576358,                        -35.013452,                        71.717
                        138.576353,                        -35.013327,                        70.612
                        138.57634,                        -35.013199,                        70.048
                        138.576335,                        -35.013073,                        68.943
                        138.576322,                        -35.012945,                        68.379
                        138.576309,                        -35.012809,                        67.242
                        138.576295,                        -35.012666,                        67.261
                        138.576282,                        -35.01253,                        66.123
                        138.576261,                        -35.012398,                        66.102
                        138.576248,                        -35.012262,                        64.965
                        138.576219,                        -35.012134,                        64.329
                        138.576191,                        -35.012006,                        63.694
                        138.576162,                        -35.011885,                        63.632
                        138.576118,                        -35.011758,                        62.925
                        138.57609,                        -35.011637,                        62.863
                        138.576046,                        -35.011517,                        62.729
                        138.57601,                        -35.011393,                        61.48
                        138.575982,                        -35.011272,                        61.418
                        138.575953,                        -35.011151,                        61.357
                        138.575933,                        -35.011041,                        61.327
                        138.575928,                        -35.010924,                        60.796
                        138.575924,                        -35.010828,                        60.256
                        138.575936,                        -35.010739,                        60.363
                        138.575933,                        -35.010666,                        59.814
                        138.575945,                        -35.010592,                        59.338
                        138.57595,                        -35.010514,                        59.404
                        138.575953,                        -35.010415,                        59.479
                        138.575965,                        -35.010326,                        59.585
                        138.575968,                        -35.010227,                        59.66
                        138.575971,                        -35.01012,                        59.161
                        138.575959,                        -35.010013,                        58.59
                        138.575946,                        -35.009892,                        58.601
                        138.575933,                        -35.009771,                        58.612
                        138.575928,                        -35.009661,                        58.654
                        138.575915,                        -35.00954,                        58.666
                        138.575903,                        -35.009433,                        58.094
                        138.575899,                        -35.009315,                        57.564
                        138.575885,                        -35.009202,                        58.148
                        138.575881,                        -35.009084,                        57.618
                        138.57586,                        -35.008967,                        57.015
                        138.575856,                        -35.008856,                        57.058
                        138.575843,                        -35.00875,                        56.487
                        138.57584,                        -35.008654,                        55.948
                        138.575828,                        -35.008577,                        55.942
                        138.575826,                        -35.008518,                        56.541
                        138.575824,                        -35.008467,                        55.985
                        138.575822,                        -35.008423,                        56.002
                        138.57582,                        -35.008371,                        55.446
                        138.575818,                        -35.008327,                        55.463
                        138.575808,                        -35.00828,                        56.022
                        138.575806,                        -35.008228,                        55.466
                        138.575803,                        -35.008162,                        55.492
                        138.575785,                        -35.008111,                        54.863
                        138.57576,                        -35.008064,                        55.35
                        138.575704,                        -35.008032,                        55.11
                        138.575634,                        -35.008023,                        54.79
                        138.575541,                        -35.008026,                        54.356
                        138.575449,                        -35.008036,                        54.497
                        138.575333,                        -35.008051,                        53.951
                        138.575202,                        -35.008073,                        53.907
                        138.575071,                        -35.008088,                        53.289
                        138.574932,                        -35.008099,                        53.213
                        138.574801,                        -35.008122,                        53.168
                        138.574655,                        -35.008137,                        52.478
                        138.574524,                        -35.008159,                        52.434
                        138.574393,                        -35.008174,                        51.816
                        138.574269,                        -35.008185,                        51.812
                        138.574138,                        -35.008207,                        51.768
                        138.574014,                        -35.008219,                        51.765
                        138.573899,                        -35.008233,                        51.219
                        138.573783,                        -35.008255,                        51.247
                        138.57366,                        -35.008266,                        51.243
                        138.573552,                        -35.008276,                        51.312
                        138.573435,                        -35.008261,                        50.201
                        138.57334,                        -35.00822,                        49.786
                        138.573267,                        -35.008152,                        50.065
                        138.573241,                        -35.008076,                        49.987
                        138.573237,                        -35.007987,                        50.022
                        138.573257,                        -35.007909,                        50.16
                        138.573277,                        -35.007824,                        49.725
